symbol,direction,entry_time,entry_price,sl,tp1,tp2,tp3,confluences,exit_time,exit_reason,rr_realized,pnl_dollar,position_size,notional,margin_required,leverage_used,equity
US2000,long,2020-05-12 00:00:00+00:00,1284.9200439453125,1248.2739039829798,1321.5661839076452,1347.4780992780413,1373.3900146484375,OB+FVG+BOS,2020-05-13 00:00:00+00:00,sl,-1.0,-100.0,2.728800362133274,3506.2902812302714,116.87634270767572,0.35062902812302715,8942.922472816024
US100,long,2020-05-14 00:00:00+00:00,8887.580078125,8557.48960658482,9217.67054966518,9286.060372488839,9354.4501953125,OB+FVG+BOS,2020-05-18 00:00:00+00:00,tp3,1.209256937134851,120.92569371348509,0.302947248169288,2692.4679275521544,89.74893091840515,0.26924679275521546,9063.84816652951
US100,long,2020-05-28 00:00:00+00:00,9570.5302734375,9085.641287667411,10055.419259207589,10540.308244977678,11025.197230747766,OB+FVG+BOS,2020-06-12 00:00:00+00:00,tp1_sl,0.33,33.0,0.20623277272669424,1973.756994755783,65.79189982519276,0.1973756994755783,9096.84816652951
US100,long,2020-06-15 00:00:00+00:00,9849.009765625,9396.495221819196,10301.524309430804,10754.038853236609,11206.553397042413,OB+FVG+BOS,2020-06-26 00:00:00+00:00,tp1_sl,0.33,33.0,0.2209873723813721,2176.506788663942,72.55022628879807,0.21765067886639422,9129.84816652951
US2000,long,2020-06-16 00:00:00+00:00,1458.3399658203125,1318.9188929966517,1597.7610386439733,1737.182111467634,1876.6031842912948,OB+FVG+BOS,2020-09-23 00:00:00+00:00,tp1_sl,0.33,33.0,0.7172516892513057,1045.9968039873106,34.86656013291035,0.10459968039873106,9162.84816652951
US500,long,2020-06-26 00:00:00+00:00,3115.010009765625,2988.730390276228,3241.289629255022,3367.5692487444194,3493.8488682338166,OB+BOS,2020-08-27 00:00:00+00:00,tp3,2.01,200.99999999999997,0.791893421949979,2466.7559360417386,82.22519786805795,0.24667559360417385,9363.84816652951
US30,long,2020-06-26 00:00:00+00:00,25992.9609375,24873.04268973214,27112.87918526786,27346.545061383928,27580.2109375,OB+BOS,2020-08-10 00:00:00+00:00,tp3,1.2107319309669382,121.07319309669381,0.0892922319993561,2320.9694983814506,77.36564994604835,0.23209694983814508,9484.921359626203
US100,long,2020-06-30 00:00:00+00:00,10093.98046875,9625.902518136161,10562.058419363839,11030.136369977678,11498.214320591516,OB+FVG+BOS,2020-08-21 00:00:00+00:00,tp3,2.01,200.99999999999997,0.21363962961481034,2156.4742486828795,71.88247495609599,0.21564742486828795,9685.921359626203
US30,long,2020-08-21 00:00:00+00:00,27920.419921875,27383.58035714286,28457.25948660714,28994.099051339283,29530.938616071424,OB+BOS,2020-09-04 00:00:00+00:00,tp2_sl,0.99,99.0,0.18627539132644869,5200.887146946039,173.3629048982013,0.5200887146946039,9784.921359626203
US30,long,2020-09-11 00:00:00+00:00,28174.779296875,27197.50118582589,29152.05740792411,29175.703508649553,29199.349609375,OB+FVG+BOS,2020-09-21 00:00:00+00:00,sl,-1.0,-100.0,0.10232501768882343,2882.9847899314304,96.09949299771435,0.28829847899314304,9684.921359626203
US500,long,2020-09-11 00:00:00+00:00,3425.550048828125,3298.692147391183,3552.407950265067,3570.2590288434712,3588.110107421875,OB+FVG+BOS,2020-09-18 00:00:00+00:00,sl,-1.0,-100.0,0.7882835745135478,2700.3048371652926,90.01016123884308,0.27003048371652927,9584.921359626203
US500,long,2020-09-22 00:00:00+00:00,3362.27001953125,3256.1973964146205,3468.3426426478795,3528.2263750348775,3588.110107421875,OB+FVG+BOS,2020-09-23 00:00:00+00:00,sl,-1.0,-100.0,0.9427503257843212,3169.781156287942,105.65937187626473,0.3169781156287942,9484.921359626203
US500,long,2020-09-25 00:00:00+00:00,3323.35009765625,3172.178885323661,3474.521309988839,3531.315708705357,3588.110107421875,OB+BOS,2020-10-28 00:00:00+00:00,tp2_sl,0.7839796340007947,78.39796340007948,0.6615016077266861,2198.4014326382485,73.28004775460828,0.21984014326382484,9563.319323026282
US30,short,2020-09-30 00:00:00+00:00,27362.140625,27858.34305245536,26865.93819754464,26701.473981584822,26537.009765625,OB+FVG+BOS,2020-10-01 00:00:00+00:00,sl,-1.0,-100.0,0.2015306545613314,5514.310110355447,183.81033701184825,0.5514310110355447,9463.319323026282
US2000,short,2020-10-01 00:00:00+00:00,1498.2900390625,1545.4996512276787,1451.0804268973213,1441.825186593192,1432.5699462890625,OB+FVG,2020-10-05 00:00:00+00:00,sl,-1.0,-100.0,2.1182126989333536,3173.696987427538,105.78989958091793,0.3173696987427538,9363.319323026282
US30,short,2020-10-05 00:00:00+00:00,27382.939453125,28110.44356863839,26655.43533761161,26596.222551618303,26537.009765625,OB+BOS,2020-10-06 00:00:00+00:00,sl,-1.0,-100.0,0.13745626707476583,3763.956638760892,125.46522129202974,0.3763956638760892,9263.319323026282
US30,short,2020-10-07 00:00:00+00:00,27825.419921875,28619.11934988839,27031.72049386161,26784.365129743303,26537.009765625,OB+BOS,2020-10-09 00:00:00+00:00,sl,-1.0,-100.0,0.1259922792817142,3505.788077927849,116.85960259759496,0.3505788077927849,9163.319323026282
US2000,long,2020-10-27 00:00:00+00:00,1635.219970703125,1574.1875174386162,1696.2524239676338,1757.2848772321427,1818.3173304966515,OB+FVG+BOS,2020-10-28 00:00:00+00:00,sl,-1.0,-100.0,1.6384725609277009,2679.2630530780693,89.30876843593565,0.2679263053078069,9063.319323026282
US2000,long,2020-12-02 00:00:00+00:00,1854.8699951171875,1806.9353942871094,1902.8045959472656,1950.7391967773438,1998.6737976074219,OB+FVG+BOS,2020-12-23 00:00:00+00:00,tp3,2.01,200.99999999999997,2.0861757116636244,3869.584732107102,128.9861577369034,0.3869584732107102,9264.319323026282
US30,long,2020-12-10 00:00:00+00:00,30319.69921875,29790.756417410714,30848.642020089286,31377.584821428572,31906.52762276786,OB+FVG+BOS,2020-12-21 00:00:00+00:00,sl,-1.0,-100.0,0.18905635873444052,5732.131932220336,191.07106440734455,0.5732131932220337,9164.319323026282
US500,long,2020-12-11 00:00:00+00:00,3712.389892578125,3628.0563528878347,3796.7234322684153,3881.0569719587056,3965.390511648996,OB+BOS,2021-01-29 00:00:00+00:00,tp1_sl,0.33,33.0,1.1857678495085562,4402.032579459663,146.7344193153221,0.44020325794596626,9197.319323026282
US30,long,2020-12-22 00:00:00+00:00,30343.58984375,29606.17459542411,31081.00509207589,31818.420340401783,32555.835588727674,OB+BOS,2021-01-27 00:00:00+00:00,tp1_sl,0.33,33.0,0.1356088041670197,4114.857932845462,137.1619310948487,0.41148579328454615,9230.319323026282
US2000,long,2021-01-06 00:00:00+00:00,1990.699951171875,1927.5692269461495,2053.8306753976003,2116.961399623326,2180.092123849052,OB+BOS,2021-01-25 00:00:00+00:00,tp3,2.0100000000000016,201.00000000000017,1.5840147761088152,3153.298137455347,105.10993791517824,0.3153298137455347,9431.319323026282
US2000,long,2021-01-28 00:00:00+00:00,2146.659912109375,2067.3421456473216,2225.9776785714284,2305.295445033482,2384.6132114955353,OB+BOS,2021-01-29 00:00:00+00:00,sl,-1.0,-100.0,1.2607515877018698,2706.4048924478507,90.21349641492836,0.27064048924478507,9331.319323026282
US30,long,2021-02-02 00:00:00+00:00,30553.91015625,29832.27371651786,31275.54659598214,31997.183035714283,32718.819475446424,OB+BOS,2021-03-04 00:00:00+00:00,tp2_sl,0.99,99.0,0.13857393348528552,4233.975513707577,141.1325171235859,0.42339755137075774,9430.319323026282
US2000,long,2021-03-04 00:00:00+00:00,2124.6201171875,2053.123212541853,2196.117021833147,2257.103554861886,2318.090087890625,OB+FVG+BOS,2021-03-11 00:00:00+00:00,tp3,1.861525385809501,186.1525385809501,1.3986619490119159,2971.625314015394,99.05417713384647,0.2971625314015394,9616.471861607233
